name,type,start_time,duration,mosi,miso
"SPI","enable",0.8352068880000004,8e-09,,
"SPI","result",0.8352068960000004,3.36e-06,0xFA,0xEE
"SPI","result",0.8352102560000004,3.352e-06,0xFB,0xD6
"SPI","disable",0.8352136080000004,8e-09,,
"SPI","enable",0.8362068880000004,8e-09,,
"SPI","result",0.8362068960000004,3.36e-06,0xFB,0xF1
"SPI","result",0.8362102560000004,3.352e-06,0xFC,0xDD
"SPI","disable",0.8362136080000004,8e-09,,
"SPI","enable",0.8372068880000004,8e-09,,
"SPI","result",0.8372068960000004,3.36e-06,0xFC,0xF4
"SPI","result",0.8372102560000004,3.352e-06,0xFD,0xE4
"SPI","disable",0.8372136080000004,8e-09,,
"SPI","enable",0.8382068880000004,8e-09,,
"SPI","result",0.8382068960000004,3.36e-06,0xFD,0xF7
"SPI","result",0.8382102560000004,3.352e-06,0xFE,0xEB
"SPI","disable",0.8382136080000004,8e-09,,
"SPI","enable",0.8392068880000004,8e-09,,
"SPI","result",0.8392068960000004,3.36e-06,0xFE,0xFA
"SPI","result",0.8392102560000004,3.352e-06,0xFF,0xF2
"SPI","disable",0.8392136080000004,8e-09,,
"SPI","enable",0.8402068880000004,8e-09,,
"SPI","result",0.8402068960000004,3.36e-06,0xFF,0xFD
"SPI","result",0.8402102560000004,3.352e-06,0x0,0xF9
"SPI","disable",0.8402136080000004,8e-09,,
"SPI","enable",0.8412068880000004,8e-09,,
"SPI","result",0.8412068960000004,3.36e-06,0x0,0x0
"SPI","result",0.8412102560000004,3.352e-06,0x01,0x0
"SPI","disable",0.8412136080000004,8e-09,,
"SPI","enable",0.8422068880000004,8e-09,,
"SPI","result",0.8422068960000004,3.36e-06,0x01,0x3
"SPI","result",0.8422102560000004,3.352e-06,0x02,0x7
"SPI","disable",0.8422136080000004,8e-09,,
"SPI","enable",0.8432068880000004,8e-09,,
"SPI","result",0.8432068960000004,3.36e-06,0x02,0x6
"SPI","result",0.8432102560000004,3.352e-06,0x03,0xE
"SPI","disable",0.8432136080000004,8e-09,,
"SPI","enable",0.8442068880000004,8e-09,,
"SPI","result",0.8442068960000004,3.36e-06,0x03,0x9
"SPI","result",0.8442102560000004,3.352e-06,0x04,0x15
"SPI","disable",0.8442136080000004,8e-09,,
"SPI","enable",0.8452068880000004,8e-09,,
"SPI","result",0.8452068960000004,3.36e-06,0x04,0xC
"SPI","result",0.8452102560000004,3.352e-06,0x05,0x1C
"SPI","disable",0.8452136080000004,8e-09,,
"SPI","enable",0.8462068880000004,8e-09,,
"SPI","result",0.8462068960000004,3.36e-06,0x05,0xF
"SPI","result",0.8462102560000004,3.352e-06,0x06,0x23
"SPI","disable",0.8462136080000005,8e-09,,
"SPI","enable",0.8472068880000004,8e-09,,
"SPI","result",0.8472068960000004,3.36e-06,0x06,0x12
"SPI","result",0.8472102560000004,3.352e-06,0x07,0x2A
"SPI","disable",0.8472136080000005,8e-09,,
"SPI","enable",0.8482068880000004,8e-09,,
"SPI","result",0.8482068960000004,3.36e-06,0x07,0x15
"SPI","result",0.8482102560000004,3.352e-06,0x08,0x31
"SPI","disable",0.8482136080000005,8e-09,,
"SPI","enable",0.8492068880000004,8e-09,,
"SPI","result",0.8492068960000004,3.36e-06,0x08,0x18
"SPI","result",0.8492102560000004,3.352e-06,0x09,0x38
"SPI","disable",0.8492136080000005,8e-09,,
"SPI","enable",0.8502068880000004,8e-09,,
"SPI","result",0.8502068960000004,3.36e-06,0x09,0x1B
"SPI","result",0.8502102560000004,3.352e-06,0x0A,0x3F
"SPI","disable",0.8502136080000005,8e-09,,
"SPI","enable",0.8512068880000004,8e-09,,
"SPI","result",0.8512068960000004,3.36e-06,0x0A,0x1E
"SPI","result",0.8512102560000004,3.352e-06,0x0B,0x46
"SPI","disable",0.8512136080000005,8e-09,,
"SPI","enable",0.8522068880000004,8e-09,,
"SPI","result",0.8522068960000004,3.36e-06,0x0B,0x21
"SPI","result",0.8522102560000004,3.352e-06,0x0C,0x4D
"SPI","disable",0.8522136080000005,8e-09,,
"SPI","enable",0.8532068880000004,8e-09,,
"SPI","result",0.8532068960000004,3.36e-06,0x0C,0x24
"SPI","result",0.8532102560000004,3.352e-06,0x0D,0x54
"SPI","disable",0.8532136080000005,8e-09,,
"SPI","enable",0.8542068880000004,8e-09,,
"SPI","result",0.8542068960000004,3.36e-06,0x0D,0x27
"SPI","result",0.8542102560000004,3.352e-06,0x0E,0x5B
"SPI","disable",0.8542136080000005,8e-09,,
"SPI","enable",0.8552068880000004,8e-09,,
"SPI","result",0.8552068960000004,3.36e-06,0x0E,0x2A
"SPI","result",0.8552102560000004,3.352e-06,0x0F,0x62
"SPI","disable",0.8552136080000005,8e-09,,
"SPI","enable",0.8562068880000004,8e-09,,
"SPI","result",0.8562068960000004,3.36e-06,0x0F,0x2D
"SPI","result",0.8562102560000004,3.352e-06,0x10,0x69
"SPI","disable",0.8562136080000005,8e-09,,
"SPI","enable",0.8572068880000004,8e-09,,
"SPI","result",0.8572068960000004,3.36e-06,0x10,0x30
"SPI","result",0.8572102560000004,3.352e-06,0x11,0x70
"SPI","disable",0.8572136080000005,8e-09,,
"SPI","enable",0.8582068880000004,8e-09,,
"SPI","result",0.8582068960000004,3.36e-06,0x11,0x33
"SPI","result",0.8582102560000004,3.352e-06,0x12,0x77
"SPI","disable",0.8582136080000005,8e-09,,
"SPI","enable",0.8592068880000004,8e-09,,
"SPI","result",0.8592068960000004,3.36e-06,0x12,0x36
"SPI","result",0.8592102560000004,3.352e-06,0x13,0x7E
"SPI","disable",0.8592136080000005,8e-09,,
"SPI","enable",0.8602068880000004,8e-09,,
"SPI","result",0.8602068960000004,3.36e-06,0x13,0x39
"SPI","result",0.8602102560000005,3.352e-06,0x14,0x85
"SPI","disable",0.8602136080000005,8e-09,,
"SPI","enable",0.8612068880000004,8e-09,,
"SPI","result",0.8612068960000004,3.36e-06,0x14,0x3C
"SPI","result",0.8612102560000005,3.352e-06,0x15,0x8C
"SPI","disable",0.8612136080000005,8e-09,,
"SPI","enable",0.8622068880000004,8e-09,,
"SPI","result",0.8622068960000004,3.36e-06,0x15,0x3F
"SPI","result",0.8622102560000005,3.352e-06,0x16,0x93
"SPI","disable",0.8622136080000005,8e-09,,
"SPI","enable",0.8632068880000004,8e-09,,
"SPI","result",0.8632068960000004,3.36e-06,0x16,0x42
"SPI","result",0.8632102560000005,3.352e-06,0x17,0x9A
"SPI","disable",0.8632136080000005,8e-09,,
"SPI","enable",0.8642068880000005,8e-09,,
"SPI","result",0.8642068960000004,3.36e-06,0x17,0x45
"SPI","result",0.8642102560000005,3.352e-06,0x18,0xA1
"SPI","disable",0.8642136080000005,8e-09,,
"SPI","enable",0.8652068880000005,8e-09,,
"SPI","result",0.8652068960000004,3.36e-06,0x18,0x48
"SPI","result",0.8652102560000005,3.352e-06,0x19,0xA8
"SPI","disable",0.8652136080000005,8e-09,,
"SPI","enable",0.8662068880000005,8e-09,,
"SPI","result",0.8662068960000004,3.36e-06,0x19,0x4B
"SPI","result",0.8662102560000005,3.352e-06,0x1A,0xAF
"SPI","disable",0.8662136080000005,8e-09,,
"SPI","enable",0.8672068880000005,8e-09,,
"SPI","result",0.8672068960000004,3.36e-06,0x1A,0x4E
"SPI","result",0.8672102560000005,3.352e-06,0x1B,0xB6
"SPI","disable",0.8672136080000005,8e-09,,
"SPI","enable",0.8682068880000005,8e-09,,
"SPI","result",0.8682068960000004,3.36e-06,0x1B,0x51
"SPI","result",0.8682102560000005,3.352e-06,0x1C,0xBD
"SPI","disable",0.8682136080000005,8e-09,,
"SPI","enable",0.8692068880000005,8e-09,,
"SPI","result",0.8692068960000005,3.36e-06,0x1C,0x54
"SPI","result",0.8692102560000005,3.352e-06,0x1D,0xC4
"SPI","disable",0.8692136080000005,8e-09,,
"SPI","enable",0.8702068880000005,8e-09,,
"SPI","result",0.8702068960000005,3.36e-06,0x1D,0x57
"SPI","result",0.8702102560000005,3.352e-06,0x1E,0xCB
"SPI","disable",0.8702136080000005,8e-09,,
"SPI","enable",0.8712068880000005,8e-09,,
"SPI","result",0.8712068960000005,3.36e-06,0x1E,0x5A
"SPI","result",0.8712102560000005,3.352e-06,0x1F,0xD2
"SPI","disable",0.8712136080000005,8e-09,,
"SPI","enable",0.8722068880000005,8e-09,,
"SPI","result",0.8722068960000005,3.36e-06,0x1F,0x5D
"SPI","result",0.8722102560000005,3.352e-06,0x20,0xD9
"SPI","disable",0.8722136080000005,8e-09,,
"SPI","enable",0.8732068880000005,8e-09,,
"SPI","result",0.8732068960000005,3.36e-06,0x20,0x60
"SPI","result",0.8732102560000005,3.352e-06,0x21,0xE0
"SPI","disable",0.8732136080000005,8e-09,,
"SPI","enable",0.8742068880000005,8e-09,,
"SPI","result",0.8742068960000005,3.36e-06,0x21,0x63
"SPI","result",0.8742102560000005,3.352e-06,0x22,0xE7
"SPI","disable",0.8742136080000005,8e-09,,
"SPI","enable",0.8752068880000005,8e-09,,
"SPI","result",0.8752068960000005,3.36e-06,0x22,0x66
"SPI","result",0.8752102560000005,3.352e-06,0x23,0xEE
"SPI","disable",0.8752136080000005,8e-09,,
"SPI","enable",0.8762068880000005,8e-09,,
"SPI","result",0.8762068960000005,3.36e-06,0x23,0x69
"SPI","result",0.8762102560000005,3.352e-06,0x24,0xF5
"SPI","disable",0.8762136080000005,8e-09,,
"SPI","enable",0.8772068880000005,8e-09,,
"SPI","result",0.8772068960000005,3.36e-06,0x24,0x6C
"SPI","result",0.8772102560000005,3.352e-06,0x25,0xFC
"SPI","disable",0.8772136080000005,8e-09,,
"SPI","enable",0.8782068880000005,8e-09,,
"SPI","result",0.8782068960000005,3.36e-06,0x25,0x6F
"SPI","result",0.8782102560000005,3.352e-06,0x26,0x3
"SPI","disable",0.8782136080000005,8e-09,,
"SPI","enable",0.8792068880000005,8e-09,,
"SPI","result",0.8792068960000005,3.36e-06,0x26,0x72
"SPI","result",0.8792102560000005,3.352e-06,0x27,0xA
"SPI","disable",0.8792136080000005,8e-09,,
"SPI","enable",0.8802068880000005,8e-09,,
"SPI","result",0.8802068960000005,3.36e-06,0x27,0x75
"SPI","result",0.8802102560000005,3.352e-06,0x28,0x11
"SPI","disable",0.8802136080000005,8e-09,,
"SPI","enable",0.8812068880000005,8e-09,,
"SPI","result",0.8812068960000005,3.36e-06,0x28,0x78
"SPI","result",0.8812102560000005,3.352e-06,0x29,0x18
"SPI","disable",0.8812136080000005,8e-09,,
"SPI","enable",0.8822068880000005,8e-09,,
"SPI","result",0.8822068960000005,3.36e-06,0x29,0x7B
"SPI","result",0.8822102560000005,3.352e-06,0x2A,0x1F
"SPI","disable",0.8822136080000005,8e-09,,
"SPI","enable",0.8832068880000005,8e-09,,
"SPI","result",0.8832068960000005,3.36e-06,0x2A,0x7E
"SPI","result",0.8832102560000005,3.352e-06,0x2B,0x26
"SPI","disable",0.8832136080000005,8e-09,,
"SPI","enable",0.8842068880000005,8e-09,,
"SPI","result",0.8842068960000005,3.36e-06,0x2B,0x81
"SPI","result",0.8842102560000005,3.352e-06,0x2C,0x2D
"SPI","disable",0.8842136080000005,8e-09,,
"SPI","enable",0.8852068880000005,8e-09,,
"SPI","result",0.8852068960000005,3.36e-06,0x2C,0x84
"SPI","result",0.8852102560000005,3.352e-06,0x2D,0x34
"SPI","disable",0.8852136080000005,8e-09,,
"SPI","enable",0.8862068880000005,8e-09,,
"SPI","result",0.8862068960000005,3.36e-06,0x2D,0x87
"SPI","result",0.8862102560000005,3.352e-06,0x2E,0x3B
"SPI","disable",0.8862136080000005,8e-09,,
"SPI","enable",0.8872068880000005,8e-09,,
"SPI","result",0.8872068960000005,3.36e-06,0x2E,0x8A
"SPI","result",0.8872102560000005,3.352e-06,0x2F,0x42
"SPI","disable",0.8872136080000005,8e-09,,
"SPI","enable",0.8882068880000005,8e-09,,
"SPI","result",0.8882068960000005,3.36e-06,0x2F,0x8D
"SPI","result",0.8882102560000005,3.352e-06,0x30,0x49
"SPI","disable",0.8882136080000005,8e-09,,
"SPI","enable",0.8892068880000005,8e-09,,
"SPI","result",0.8892068960000005,3.36e-06,0x30,0x90
"SPI","result",0.8892102560000005,3.352e-06,0x31,0x50
"SPI","disable",0.8892136080000005,8e-09,,
"SPI","enable",0.8902068880000005,8e-09,,
"SPI","result",0.8902068960000005,3.36e-06,0x31,0x93
"SPI","result",0.8902102560000005,3.352e-06,0x32,0x57
"SPI","disable",0.8902136080000005,8e-09,,
"SPI","enable",0.8912068880000005,8e-09,,
"SPI","result",0.8912068960000005,3.36e-06,0x32,0x96
"SPI","result",0.8912102560000005,3.352e-06,0x33,0x5E
"SPI","disable",0.8912136080000005,8e-09,,
"SPI","enable",0.8922068880000005,8e-09,,
"SPI","result",0.8922068960000005,3.36e-06,0x33,0x99
"SPI","result",0.8922102560000005,3.352e-06,0x34,0x65
"SPI","disable",0.8922136080000005,8e-09,,
"SPI","enable",0.8932068880000005,8e-09,,
"SPI","result",0.8932068960000005,3.36e-06,0x34,0x9C
"SPI","result",0.8932102560000005,3.352e-06,0x35,0x6C
"SPI","disable",0.8932136080000005,8e-09,,
"SPI","enable",0.8942068880000005,8e-09,,
"SPI","result",0.8942068960000005,3.36e-06,0x35,0x9F
"SPI","result",0.8942102560000005,3.352e-06,0x36,0x73
"SPI","disable",0.8942136080000005,8e-09,,
"SPI","enable",0.8952068880000005,8e-09,,
"SPI","result",0.8952068960000005,3.36e-06,0x36,0xA2
"SPI","result",0.8952102560000005,3.352e-06,0x37,0x7A
"SPI","disable",0.8952136080000005,8e-09,,
"SPI","enable",0.8962068880000005,8e-09,,
"SPI","result",0.8962068960000005,3.36e-06,0x37,0xA5
"SPI","result",0.8962102560000005,3.352e-06,0x38,0x81
"SPI","disable",0.8962136080000005,8e-09,,
"SPI","enable",0.8972068880000005,8e-09,,
"SPI","result",0.8972068960000005,3.36e-06,0x38,0xA8
"SPI","result",0.8972102560000005,3.352e-06,0x39,0x88
"SPI","disable",0.8972136080000005,8e-09,,
"SPI","enable",0.8982068880000005,8e-09,,
"SPI","result",0.8982068960000005,3.36e-06,0x39,0xAB
"SPI","result",0.8982102560000005,3.352e-06,0x3A,0x8F
"SPI","disable",0.8982136080000005,8e-09,,
"SPI","enable",0.8992068880000005,8e-09,,
"SPI","result",0.8992068960000005,3.36e-06,0x3A,0xAE
"SPI","result",0.8992102560000005,3.352e-06,0x3B,0x96
"SPI","disable",0.8992136080000005,8e-09,,
"SPI","enable",0.9002068880000005,8e-09,,
"SPI","result",0.9002068960000005,3.36e-06,0x3B,0xB1
"SPI","result",0.9002102560000005,3.352e-06,0x3C,0x9D
"SPI","disable",0.9002136080000005,8e-09,,
"SPI","enable",0.9012068880000005,8e-09,,
"SPI","result",0.9012068960000005,3.36e-06,0x3C,0xB4
"SPI","result",0.9012102560000005,3.352e-06,0x3D,0xA4
"SPI","disable",0.9012136080000005,8e-09,,
"SPI","enable",0.9022068880000005,8e-09,,
"SPI","result",0.9022068960000005,3.36e-06,0x3D,0xB7
"SPI","result",0.9022102560000005,3.352e-06,0x3E,0xAB
"SPI","disable",0.9022136080000005,8e-09,,
"SPI","enable",0.9032068880000005,8e-09,,
"SPI","result",0.9032068960000005,3.36e-06,0x3E,0xBA
"SPI","result",0.9032102560000005,3.352e-06,0x3F,0xB2
"SPI","disable",0.9032136080000005,8e-09,,
"SPI","enable",0.9042068880000005,8e-09,,
"SPI","result",0.9042068960000005,3.36e-06,0x3F,0xBD
"SPI","result",0.9042102560000005,3.352e-06,0x40,0xB9
"SPI","disable",0.9042136080000005,8e-09,,
"SPI","enable",0.9052068880000005,8e-09,,
"SPI","result",0.9052068960000005,3.36e-06,0x40,0xC0
"SPI","result",0.9052102560000005,3.352e-06,0x41,0xC0
"SPI","disable",0.9052136080000005,8e-09,,
"SPI","enable",0.9062068880000005,8e-09,,
"SPI","result",0.9062068960000005,3.36e-06,0x41,0xC3
"SPI","result",0.9062102560000005,3.352e-06,0x42,0xC7
"SPI","disable",0.9062136080000005,8e-09,,
"SPI","enable",0.9072068880000005,8e-09,,
"SPI","result",0.9072068960000005,3.36e-06,0x42,0xC6
"SPI","result",0.9072102560000005,3.352e-06,0x43,0xCE
"SPI","disable",0.9072136080000005,8e-09,,
"SPI","enable",0.9082068880000005,8e-09,,
"SPI","result",0.9082068960000005,3.36e-06,0x43,0xC9
"SPI","result",0.9082102560000005,3.352e-06,0x44,0xD5
"SPI","disable",0.9082136080000005,8e-09,,
"SPI","enable",0.9092068880000005,8e-09,,
"SPI","result",0.9092068960000005,3.36e-06,0x44,0xCC
"SPI","result",0.9092102560000005,3.352e-06,0x45,0xDC
"SPI","disable",0.9092136080000005,8e-09,,
"SPI","enable",0.9102068880000005,8e-09,,
"SPI","result",0.9102068960000005,3.36e-06,0x45,0xCF
"SPI","result",0.9102102560000005,3.352e-06,0x46,0xE3
"SPI","disable",0.9102136080000005,8e-09,,
"SPI","enable",0.9112068880000005,8e-09,,
"SPI","result",0.9112068960000005,3.36e-06,0x46,0xD2
"SPI","result",0.9112102560000005,3.352e-06,0x47,0xEA
"SPI","disable",0.9112136080000005,8e-09,,
"SPI","enable",0.9122068880000005,8e-09,,
"SPI","result",0.9122068960000005,3.36e-06,0x47,0xD5
"SPI","result",0.9122102560000005,3.352e-06,0x48,0xF1
"SPI","disable",0.9122136080000005,8e-09,,
"SPI","enable",0.9132068880000005,8e-09,,
"SPI","result",0.9132068960000005,3.36e-06,0x48,0xD8
"SPI","result",0.9132102560000005,3.352e-06,0x49,0xF8
"SPI","disable",0.9132136080000005,8e-09,,
"SPI","enable",0.9142068880000005,8e-09,,
"SPI","result",0.9142068960000005,3.36e-06,0x49,0xDB
"SPI","result",0.9142102560000005,3.352e-06,0x4A,0xFF
"SPI","disable",0.9142136080000005,8e-09,,
"SPI","enable",0.9152068880000005,8e-09,,
"SPI","result",0.9152068960000005,3.36e-06,0x4A,0xDE
"SPI","result",0.9152102560000005,3.352e-06,0x4B,0x6
"SPI","disable",0.9152136080000005,8e-09,,
"SPI","enable",0.9162068880000005,8e-09,,
"SPI","result",0.9162068960000005,3.36e-06,0x4B,0xE1
"SPI","result",0.9162102560000005,3.352e-06,0x4C,0xD
"SPI","disable",0.9162136080000005,8e-09,,
"SPI","enable",0.9172068880000005,8e-09,,
"SPI","result",0.9172068960000005,3.36e-06,0x4C,0xE4
"SPI","result",0.9172102560000005,3.352e-06,0x4D,0x14
"SPI","disable",0.9172136080000005,8e-09,,
"SPI","enable",0.9182068880000005,8e-09,,
"SPI","result",0.9182068960000005,3.36e-06,0x4D,0xE7
"SPI","result",0.9182102560000005,3.352e-06,0x4E,0x1B
"SPI","disable",0.9182136080000005,8e-09,,
"SPI","enable",0.9192068880000005,8e-09,,
"SPI","result",0.9192068960000005,3.36e-06,0x4E,0xEA
"SPI","result",0.9192102560000005,3.352e-06,0x4F,0x22
"SPI","disable",0.9192136080000005,8e-09,,
"SPI","enable",0.9202068880000005,8e-09,,
"SPI","result",0.9202068960000005,3.36e-06,0x4F,0xED
"SPI","result",0.9202102560000005,3.352e-06,0x50,0x29
"SPI","disable",0.9202136080000005,8e-09,,
"SPI","enable",0.9212068880000005,8e-09,,
"SPI","result",0.9212068960000005,3.36e-06,0x50,0xF0
"SPI","result",0.9212102560000005,3.352e-06,0x51,0x30
"SPI","disable",0.9212136080000005,8e-09,,
"SPI","enable",0.9222068880000005,8e-09,,
"SPI","result",0.9222068960000005,3.36e-06,0x51,0xF3
"SPI","result",0.9222102560000005,3.352e-06,0x52,0x37
"SPI","disable",0.9222136080000005,8e-09,,
"SPI","enable",0.9232068880000005,8e-09,,
"SPI","result",0.9232068960000005,3.36e-06,0x52,0xF6
"SPI","result",0.9232102560000005,3.352e-06,0x53,0x3E
"SPI","disable",0.9232136080000005,8e-09,,
"SPI","enable",0.9242068880000005,8e-09,,
"SPI","result",0.9242068960000005,3.36e-06,0x53,0xF9
"SPI","result",0.9242102560000005,3.352e-06,0x54,0x45
"SPI","disable",0.9242136080000005,8e-09,,
"SPI","enable",0.9252068880000005,8e-09,,
"SPI","result",0.9252068960000005,3.36e-06,0x54,0xFC
"SPI","result",0.9252102560000005,3.352e-06,0x55,0x4C
"SPI","disable",0.9252136080000005,8e-09,,
"SPI","enable",0.9262068880000005,8e-09,,
"SPI","result",0.9262068960000005,3.36e-06,0x55,0xFF
"SPI","result",0.9262102560000005,3.352e-06,0x56,0x53
"SPI","disable",0.9262136080000005,8e-09,,
"SPI","enable",0.9272068880000005,8e-09,,
"SPI","result",0.9272068960000005,3.36e-06,0x56,0x2
"SPI","result",0.9272102560000005,3.352e-06,0x57,0x5A
"SPI","disable",0.9272136080000005,8e-09,,
"SPI","enable",0.9282068880000005,8e-09,,
"SPI","result",0.9282068960000005,3.36e-06,0x57,0x5
"SPI","result",0.9282102560000005,3.352e-06,0x58,0x61
"SPI","disable",0.9282136080000005,8e-09,,
"SPI","enable",0.9292068880000005,8e-09,,
"SPI","result",0.9292068960000005,3.36e-06,0x58,0x8
"SPI","result",0.9292102560000005,3.352e-06,0x59,0x68
"SPI","disable",0.9292136080000005,8e-09,,
"SPI","enable",0.9302068880000005,8e-09,,
"SPI","result",0.9302068960000005,3.36e-06,0x59,0xB
"SPI","result",0.9302102560000005,3.352e-06,0x5A,0x6F
"SPI","disable",0.9302136080000005,8e-09,,
"SPI","enable",0.9312068880000005,8e-09,,
"SPI","result",0.9312068960000005,3.36e-06,0x5A,0xE
"SPI","result",0.9312102560000005,3.352e-06,0x5B,0x76
"SPI","disable",0.9312136080000005,8e-09,,
"SPI","enable",0.9322068880000005,8e-09,,
"SPI","result",0.9322068960000005,3.36e-06,0x5B,0x11
"SPI","result",0.9322102560000005,3.352e-06,0x5C,0x7D
"SPI","disable",0.9322136080000005,8e-09,,
"SPI","enable",0.9332068880000005,8e-09,,
"SPI","result",0.9332068960000005,3.36e-06,0x5C,0x14
"SPI","result",0.9332102560000005,3.352e-06,0x5D,0x84
"SPI","disable",0.9332136080000005,8e-09,,
"SPI","enable",0.9342068880000005,8e-09,,
"SPI","result",0.9342068960000005,3.36e-06,0x5D,0x17
"SPI","result",0.9342102560000005,3.352e-06,0x5E,0x8B
"SPI","disable",0.9342136080000005,8e-09,,
"SPI","enable",0.9352068880000005,8e-09,,
"SPI","result",0.9352068960000005,3.36e-06,0x5E,0x1A
"SPI","result",0.9352102560000005,3.352e-06,0x5F,0x92
"SPI","disable",0.9352136080000005,8e-09,,
"SPI","enable",0.9362068880000005,8e-09,,
"SPI","result",0.9362068960000005,3.36e-06,0x5F,0x1D
"SPI","result",0.9362102560000005,3.352e-06,0x60,0x99
"SPI","disable",0.9362136080000005,8e-09,,
"SPI","enable",0.9372068880000005,8e-09,,
"SPI","result",0.9372068960000005,3.36e-06,0x60,0x20
"SPI","result",0.9372102560000005,3.352e-06,0x61,0xA0
"SPI","disable",0.9372136080000005,8e-09,,
"SPI","enable",0.9382068880000005,8e-09,,
"SPI","result",0.9382068960000005,3.36e-06,0x61,0x23
"SPI","result",0.9382102560000005,3.352e-06,0x62,0xA7
"SPI","disable",0.9382136080000005,8e-09,,
"SPI","enable",0.9392068880000005,8e-09,,
"SPI","result",0.9392068960000005,3.36e-06,0x62,0x26
"SPI","result",0.9392102560000005,3.352e-06,0x63,0xAE
"SPI","disable",0.9392136080000005,8e-09,,
"SPI","enable",0.9402068880000005,8e-09,,
"SPI","result",0.9402068960000005,3.36e-06,0x63,0x29
"SPI","result",0.9402102560000005,3.352e-06,0x64,0xB5
"SPI","disable",0.9402136080000005,8e-09,,
"SPI","enable",0.9412068880000005,8e-09,,
"SPI","result",0.9412068960000005,3.36e-06,0x64,0x2C
"SPI","result",0.9412102560000005,3.352e-06,0x65,0xBC
"SPI","disable",0.9412136080000005,8e-09,,
"SPI","enable",0.9422068880000005,8e-09,,
"SPI","result",0.9422068960000005,3.36e-06,0x65,0x2F
"SPI","result",0.9422102560000005,3.352e-06,0x66,0xC3
"SPI","disable",0.9422136080000005,8e-09,,
"SPI","enable",0.9432068880000005,8e-09,,
"SPI","result",0.9432068960000005,3.36e-06,0x66,0x32
"SPI","result",0.9432102560000005,3.352e-06,0x67,0xCA
"SPI","disable",0.9432136080000005,8e-09,,
"SPI","enable",0.9442068880000005,8e-09,,
"SPI","result",0.9442068960000005,3.36e-06,0x67,0x35
"SPI","result",0.9442102560000005,3.352e-06,0x68,0xD1
"SPI","disable",0.9442136080000005,8e-09,,
"SPI","enable",0.9452068880000005,8e-09,,
"SPI","result",0.9452068960000005,3.36e-06,0x68,0x38
"SPI","result",0.9452102560000005,3.352e-06,0x69,0xD8
"SPI","disable",0.9452136080000005,8e-09,,
"SPI","enable",0.9462068880000005,8e-09,,
"SPI","result",0.9462068960000005,3.36e-06,0x69,0x3B
"SPI","result",0.9462102560000005,3.352e-06,0x6A,0xDF
"SPI","disable",0.9462136080000005,8e-09,,
"SPI","enable",0.9472068880000005,8e-09,,
"SPI","result",0.9472068960000005,3.36e-06,0x6A,0x3E
"SPI","result",0.9472102560000005,3.352e-06,0x6B,0xE6
"SPI","disable",0.9472136080000005,8e-09,,
"SPI","enable",0.9482068880000005,8e-09,,
"SPI","result",0.9482068960000005,3.36e-06,0x6B,0x41
"SPI","result",0.9482102560000005,3.352e-06,0x6C,0xED
"SPI","disable",0.9482136080000005,8e-09,,
"SPI","enable",0.9492068880000005,8e-09,,
"SPI","result",0.9492068960000005,3.36e-06,0x6C,0x44
"SPI","result",0.9492102560000005,3.352e-06,0x6D,0xF4
"SPI","disable",0.9492136080000005,8e-09,,
"SPI","enable",0.9502068880000005,8e-09,,
"SPI","result",0.9502068960000005,3.36e-06,0x6D,0x47
"SPI","result",0.9502102560000005,3.352e-06,0x6E,0xFB
"SPI","disable",0.9502136080000005,8e-09,,
"SPI","enable",0.9512068880000005,8e-09,,
"SPI","result",0.9512068960000005,3.36e-06,0x6E,0x4A
"SPI","result",0.9512102560000005,3.352e-06,0x6F,0x2
"SPI","disable",0.9512136080000005,8e-09,,
"SPI","enable",0.9522068880000005,8e-09,,
"SPI","result",0.9522068960000005,3.36e-06,0x6F,0x4D
"SPI","result",0.9522102560000005,3.352e-06,0x70,0x9
"SPI","disable",0.9522136080000005,8e-09,,
"SPI","enable",0.9532068880000005,8e-09,,
"SPI","result",0.9532068960000005,3.36e-06,0x70,0x50
"SPI","result",0.9532102560000005,3.352e-06,0x71,0x10
"SPI","disable",0.9532136080000005,8e-09,,
"SPI","enable",0.9542068880000005,8e-09,,
"SPI","result",0.9542068960000005,3.36e-06,0x71,0x53
"SPI","result",0.9542102560000005,3.352e-06,0x72,0x17
"SPI","disable",0.9542136080000005,8e-09,,
"SPI","enable",0.9552068880000005,8e-09,,
"SPI","result",0.9552068960000005,3.36e-06,0x72,0x56
"SPI","result",0.9552102560000005,3.352e-06,0x73,0x1E
"SPI","disable",0.9552136080000005,8e-09,,
"SPI","enable",0.9562068880000005,8e-09,,
"SPI","result",0.9562068960000005,3.36e-06,0x73,0x59
"SPI","result",0.9562102560000005,3.352e-06,0x74,0x25
"SPI","disable",0.9562136080000005,8e-09,,
"SPI","enable",0.9572068880000005,8e-09,,
"SPI","result",0.9572068960000005,3.36e-06,0x74,0x5C
"SPI","result",0.9572102560000005,3.352e-06,0x75,0x2C
"SPI","disable",0.9572136080000005,8e-09,,
"SPI","enable",0.9582068880000005,8e-09,,
"SPI","result",0.9582068960000005,3.36e-06,0x75,0x5F
"SPI","result",0.9582102560000005,3.352e-06,0x76,0x33
"SPI","disable",0.9582136080000005,8e-09,,
"SPI","enable",0.9592068880000005,8e-09,,
"SPI","result",0.9592068960000005,3.36e-06,0x76,0x62
"SPI","result",0.9592102560000005,3.352e-06,0x77,0x3A
